"","exp_no","employee_no","date","amount"
"31556","E31556","Emp0800",2021-12-12,858.509538833986
"31557","E31557","Emp0656",2021-12-12,962.849575179988
"31558","E31558","Emp0976",2021-12-12,1197.13753927137
"31559","E31559","Emp0555",2021-12-12,669.221667045081
"31560","E31560","Emp0318",2021-12-12,1178.28588370626
"31561","E31561","Emp0419",2021-12-12,1076.44897561972
"31562","E31562","Emp1556",2021-12-12,821.669407476288
"31563","E31563","Emp0445",2021-12-12,806.205185326957
"31564","E31564","Emp0575",2021-12-12,664.395120472916
"31565","E31565","Emp0471",2021-12-12,826.250758698923
"31566","E31566","Emp0016",2021-12-12,1348.40939852159
"31567","E31567","Emp1513",2021-12-12,1161.81838456232
"31568","E31568","Emp1150",2021-12-12,1066.49227046039
"31569","E31569","Emp1437",2021-12-12,1340.53260115596
"31570","E31570","Emp0304",2021-12-12,652.891109657909
"31571","E31571","Emp1153",2021-12-12,910.911239739968
"31572","E31572","Emp1453",2021-12-12,884.523605140873
"31573","E31573","Emp1323",2021-12-12,1243.14536527145
"31574","E31574","Emp1070",2021-12-12,1183.45790498425
"31575","E31575","Emp0995",2021-12-12,876.295015260688
"31576","E31576","Emp0487",2021-12-12,700.451846563125
"31577","E31577","Emp0448",2021-12-12,889.372608993078
"31578","E31578","Emp0241",2021-12-12,1032.073597337
"31579","E31579","Emp0406",2021-12-12,630.124299157885
"31580","E31580","Emp0157",2021-12-12,707.621206219672
"31581","E31581","Emp1073",2021-12-12,946.289646307652
"31582","E31582","Emp1126",2021-12-12,566.151352950071
"31583","E31583","Emp0931",2021-12-12,752.41807954751
"31584","E31584","Emp0151",2021-12-12,659.431291532755
"31585","E31585","Emp0617",2021-12-12,562.217023939155
"31586","E31586","Emp1353",2021-12-12,836.58420026896
"31587","E31587","Emp0222",2021-12-12,539.426741599706
"31588","E31588","Emp0077",2021-12-12,1044.48702944445
"31589","E31589","Emp0381",2021-12-12,1122.00682558087
"31590","E31590","Emp1552",2021-12-12,1152.71365588036
"31591","E31591","Emp1307",2021-12-12,981.893140560283
"31592","E31592","Emp0849",2021-12-12,1333.89749837091
"31593","E31593","Emp0250",2021-12-12,852.424113410035
"31594","E31594","Emp0991",2021-12-12,887.587788585683
"31595","E31595","Emp1255",2021-12-12,844.511659702935
"31596","E31596","Emp0768",2021-12-12,801.415946683372
"31597","E31597","Emp0656",2021-12-12,1026.94920866639
"31598","E31598","Emp0533",2021-12-12,755.286545289701
"31599","E31599","Emp1324",2021-12-12,678.337848972614
"31600","E31600","Emp0539",2021-12-12,1035.62654544963
"31601","E31601","Emp0419",2021-12-12,996.66408800976
"31602","E31602","Emp1061",2021-12-12,1097.26572366937
"31603","E31603","Emp1250",2021-12-12,1003.08736345874
"31604","E31604","Emp1370",2021-12-12,1209.53489016051
"31605","E31605","Emp0217",2021-12-12,968.675497281162
"31606","E31606","Emp1248",2021-12-12,674.283236793486
"31607","E31607","Emp0767",2021-12-12,1201.24916409423
"31608","E31608","Emp1580",2021-12-12,827.188455869217
"31609","E31609","Emp1177",2021-12-12,1091.57466580703
"31610","E31610","Emp1029",2021-12-12,873.285623428618
"31611","E31611","Emp1495",2021-12-12,1048.40714217702
"31612","E31612","Emp0351",2021-12-12,1107.93683672858
"31613","E31613","Emp1371",2021-12-12,918.563957582269
"31614","E31614","Emp0594",2021-12-12,876.077545904133
"31615","E31615","Emp0775",2021-12-12,1035.84513074876
"31616","E31616","Emp0499",2021-12-12,835.242082599391
"31617","E31617","Emp0246",2021-12-12,862.15601342687
"31618","E31618","Emp0632",2021-12-12,506.467363688694
"31619","E31619","Emp1226",2021-12-12,805.944459186887
"31620","E31620","Emp1104",2021-12-12,924.725202352353
"31621","E31621","Emp1479",2021-12-12,684.875810830074
"31622","E31622","Emp1564",2021-12-12,1363.76123196593
"31623","E31623","Emp0071",2021-12-12,969.018061404196
"31624","E31624","Emp0651",2021-12-12,629.914406281291
"31625","E31625","Emp0512",2021-12-12,1012.68297064358
"31626","E31626","Emp1107",2021-12-12,1015.00125145276
"31627","E31627","Emp1448",2021-12-12,665.676544581585
"31628","E31628","Emp0077",2021-12-12,957.09083871764
"31629","E31629","Emp1178",2021-12-12,745.102256782633
"31630","E31630","Emp0971",2021-12-12,768.198608150684
"31631","E31631","Emp0991",2021-12-12,1210.71810118298
"31632","E31632","Emp1446",2021-12-12,896.082231284036
"31633","E31633","Emp0269",2021-12-12,885.687739937378
"31634","E31634","Emp1016",2021-12-12,753.323944069321
"31635","E31635","Emp0054",2021-12-12,887.954134058911
"31636","E31636","Emp0382",2021-12-12,842.843689786843
"31637","E31637","Emp1438",2021-12-12,564.234851599049
"31638","E31638","Emp1153",2021-12-12,782.618108743845
"31639","E31639","Emp0494",2021-12-12,1201.35258906604
"31640","E31640","Emp0139",2021-12-12,1034.88914217173
"31641","E31641","Emp0921",2021-12-12,1076.84531935421
"31642","E31642","Emp1631",2021-12-12,801.011896385385
"31643","E31643","Emp1257",2021-12-12,1181.79740331221
"31644","E31644","Emp0131",2021-12-12,958.134032169479
"31645","E31645","Emp0768",2021-12-12,1062.20810588314
"31646","E31646","Emp0978",2021-12-12,866.248588346054
"31647","E31647","Emp1357",2021-12-12,985.233694989753
"31648","E31648","Emp0521",2021-12-12,755.204263798526
"31649","E31649","Emp0092",2021-12-12,829.648720436494
"31650","E31650","Emp0262",2021-12-12,725.231044801879
"31651","E31651","Emp0862",2021-12-12,653.957334556993
"31652","E31652","Emp0469",2021-12-12,973.272311578085
"31653","E31653","Emp0457",2021-12-13,1096.73813606502
"31654","E31654","Emp1022",2021-12-13,1184.77571885172
"31655","E31655","Emp1179",2021-12-13,858.971935258934
"31656","E31656","Emp0789",2021-12-13,891.39749376896
"31657","E31657","Emp0087",2021-12-13,1064.52195728841
"31658","E31658","Emp0151",2021-12-13,948.802442406907
"31659","E31659","Emp0618",2021-12-13,714.678195719535
"31660","E31660","Emp1533",2021-12-13,446.396947372007
"31661","E31661","Emp0523",2021-12-13,1125.16098590566
"31662","E31662","Emp0355",2021-12-13,834.269279297626
"31663","E31663","Emp0577",2021-12-13,993.817343642039
"31664","E31664","Emp0239",2021-12-13,1046.75343968391
"31665","E31665","Emp1296",2021-12-13,918.81221804625
"31666","E31666","Emp1064",2021-12-13,715.289172329836
"31667","E31667","Emp1253",2021-12-13,780.248062691688
"31668","E31668","Emp1346",2021-12-13,946.291709465838
"31669","E31669","Emp0217",2021-12-13,1170.7406202796
"31670","E31670","Emp0737",2021-12-13,653.476694000062
"31671","E31671","Emp1226",2021-12-13,1234.63166311191
"31672","E31672","Emp0772",2021-12-13,807.305348759292
"31673","E31673","Emp0354",2021-12-13,727.815913906737
"31674","E31674","Emp0596",2021-12-13,838.058741793389
"31675","E31675","Emp0594",2021-12-13,879.354457512659
"31676","E31676","Emp0990",2021-12-13,841.736770800638
"31677","E31677","Emp0755",2021-12-13,1077.70772812016
"31678","E31678","Emp0725",2021-12-13,1105.76753011901
"31679","E31679","Emp0646",2021-12-13,718.908587879344
"31680","E31680","Emp1214",2021-12-13,924.231078154828
"31681","E31681","Emp1576",2021-12-13,857.809182432403
"31682","E31682","Emp1139",2021-12-13,735.10567866852
"31683","E31683","Emp0813",2021-12-13,887.443415522812
"31684","E31684","Emp1507",2021-12-13,747.450331527331
"31685","E31685","Emp1465",2021-12-13,1029.07798673458
"31686","E31686","Emp1619",2021-12-13,863.687201474288
"31687","E31687","Emp0698",2021-12-13,816.580118736666
"31688","E31688","Emp1596",2021-12-13,719.520097730743
"31689","E31689","Emp0252",2021-12-13,665.815328998555
"31690","E31690","Emp0694",2021-12-13,724.767021310146
"31691","E31691","Emp1274",2021-12-13,589.4209381409
"31692","E31692","Emp1552",2021-12-13,568.251026026813
"31693","E31693","Emp0077",2021-12-13,976.632239443701
"31694","E31694","Emp1384",2021-12-13,942.648096604398
"31695","E31695","Emp0110",2021-12-13,640.510164854369
"31696","E31696","Emp1381",2021-12-13,903.339275439955
"31697","E31697","Emp1306",2021-12-13,652.116412571159
"31698","E31698","Emp0012",2021-12-13,949.480461700317
"31699","E31699","Emp0411",2021-12-13,744.935787959073
"31700","E31700","Emp1076",2021-12-13,1079.53110977783
"31701","E31701","Emp0673",2021-12-13,1124.55817601714
"31702","E31702","Emp0403",2021-12-13,753.252048220707
"31703","E31703","Emp0619",2021-12-13,640.532578930542
"31704","E31704","Emp1568",2021-12-13,1064.69759784494
"31705","E31705","Emp1328",2021-12-13,837.979893292054
"31706","E31706","Emp1136",2021-12-13,950.614097888998
"31707","E31707","Emp0260",2021-12-13,927.360896964724
"31708","E31708","Emp1416",2021-12-13,911.023522149691
"31709","E31709","Emp0554",2021-12-13,423.303513683498
"31710","E31710","Emp1050",2021-12-13,843.806303573183
"31711","E31711","Emp1371",2021-12-13,1256.05476855767
"31712","E31712","Emp0794",2021-12-13,1046.98577726773
"31713","E31713","Emp1257",2021-12-13,1088.57372782841
"31714","E31714","Emp0739",2021-12-13,711.611503167931
"31715","E31715","Emp1256",2021-12-13,1006.6662695317
"31716","E31716","Emp1093",2021-12-13,586.136152002884
"31717","E31717","Emp0257",2021-12-13,953.668231423311
"31718","E31718","Emp1357",2021-12-13,774.136201487261
"31719","E31719","Emp0620",2021-12-13,888.040845374995
"31720","E31720","Emp1356",2021-12-13,798.053375041521
"31721","E31721","Emp1279",2021-12-13,664.657073998177
"31722","E31722","Emp1290",2021-12-13,1061.81093264436
"31723","E31723","Emp0660",2021-12-13,851.358625451462
"31724","E31724","Emp1347",2021-12-13,1146.68722942405
"31725","E31725","Emp0151",2021-12-13,1282.99139378594
"31726","E31726","Emp0949",2021-12-13,1006.83059537932
"31727","E31727","Emp0901",2021-12-13,1368.16835527718
"31728","E31728","Emp0752",2021-12-13,1006.3835619305
"31729","E31729","Emp1206",2021-12-13,977.416839752621
"31730","E31730","Emp1406",2021-12-13,1166.0139725129
"31731","E31731","Emp1610",2021-12-13,897.595478137869
"31732","E31732","Emp0840",2021-12-13,1065.26498379722
"31733","E31733","Emp1019",2021-12-13,1102.31199900972
"31734","E31734","Emp1143",2021-12-13,875.260313756292
"31735","E31735","Emp0406",2021-12-13,1053.52204465124
"31736","E31736","Emp1284",2021-12-13,513.472035010508
"31737","E31737","Emp0612",2021-12-13,646.303813862813
"31738","E31738","Emp1436",2021-12-13,636.951727578694
"31739","E31739","Emp0229",2021-12-13,712.351650352498
"31740","E31740","Emp1661",2021-12-13,966.650623693915
"31741","E31741","Emp0816",2021-12-13,889.809473690602
"31742","E31742","Emp0977",2021-12-13,1148.07592124166
"31743","E31743","Emp0488",2021-12-13,854.21681949082
"31744","E31744","Emp0802",2021-12-13,768.463009643044
"31745","E31745","Emp1070",2021-12-13,873.661867382695
"31746","E31746","Emp0499",2021-12-13,933.25091320044
"31747","E31747","Emp1067",2021-12-13,1149.26008756481
"31748","E31748","Emp0706",2021-12-13,897.76358377521
"31749","E31749","Emp0243",2021-12-13,1010.50994095507
"31750","E31750","Emp0518",2021-12-13,581.317059300427
"31751","E31751","Emp1662",2021-12-14,908.811804838077
"31752","E31752","Emp1658",2021-12-14,1135.25055463895
"31753","E31753","Emp0290",2021-12-14,908.208052364661
"31754","E31754","Emp1290",2021-12-14,927.89562724138
"31755","E31755","Emp1188",2021-12-14,1038.82821763011
"31756","E31756","Emp0532",2021-12-14,978.871585119758
"31757","E31757","Emp0311",2021-12-14,676.004324809142
"31758","E31758","Emp0951",2021-12-14,1128.76672941752
"31759","E31759","Emp0475",2021-12-14,775.191429782527
"31760","E31760","Emp0148",2021-12-14,1217.01514690922
"31761","E31761","Emp0054",2021-12-14,947.583949153319
"31762","E31762","Emp1418",2021-12-14,1061.64890605957
"31763","E31763","Emp1104",2021-12-14,1159.64281273028
"31764","E31764","Emp0686",2021-12-14,613.77636053651
"31765","E31765","Emp0618",2021-12-14,931.222486785469
"31766","E31766","Emp1279",2021-12-14,1270.59293389282
"31767","E31767","Emp0094",2021-12-14,901.977228336869
"31768","E31768","Emp0381",2021-12-14,1046.72524264787
"31769","E31769","Emp0247",2021-12-14,895.251977515139
"31770","E31770","Emp0606",2021-12-14,1170.45063082161
"31771","E31771","Emp0668",2021-12-14,722.665247093675
"31772","E31772","Emp1488",2021-12-14,957.323481176763
"31773","E31773","Emp0182",2021-12-14,750.463988029176
"31774","E31774","Emp1469",2021-12-14,777.173256333703
"31775","E31775","Emp0087",2021-12-14,983.544586375464
"31776","E31776","Emp0127",2021-12-14,547.474121386803
"31777","E31777","Emp0880",2021-12-14,1024.68514189047
"31778","E31778","Emp0420",2021-12-14,1144.34206514816
"31779","E31779","Emp0954",2021-12-14,1017.74525403576
"31780","E31780","Emp1277",2021-12-14,1054.72049684843
"31781","E31781","Emp1635",2021-12-14,1085.17903071065
"31782","E31782","Emp1387",2021-12-14,876.183596749201
"31783","E31783","Emp1077",2021-12-14,693.308830380106
"31784","E31784","Emp0657",2021-12-14,1171.93570980509
"31785","E31785","Emp1200",2021-12-14,1024.16598787072
"31786","E31786","Emp1215",2021-12-14,1023.56193035115
"31787","E31787","Emp0121",2021-12-14,568.952076830608
"31788","E31788","Emp1495",2021-12-14,339.766735701609
"31789","E31789","Emp0223",2021-12-14,617.891843289548
"31790","E31790","Emp0611",2021-12-14,616.029830162653
"31791","E31791","Emp1105",2021-12-14,947.483725618806
"31792","E31792","Emp0276",2021-12-14,880.840574563972
"31793","E31793","Emp0583",2021-12-14,556.039053397586
"31794","E31794","Emp0152",2021-12-14,931.413484648328
"31795","E31795","Emp1447",2021-12-14,721.989322908373
"31796","E31796","Emp0585",2021-12-14,478.223037246765
"31797","E31797","Emp1554",2021-12-14,1107.53153299641
"31798","E31798","Emp1078",2021-12-14,1191.54069968466
"31799","E31799","Emp0822",2021-12-14,832.375377081145
"31800","E31800","Emp0985",2021-12-14,757.413874058356
"31801","E31801","Emp0967",2021-12-14,696.392052096311
"31802","E31802","Emp0923",2021-12-14,658.079235972505
"31803","E31803","Emp1514",2021-12-14,750.737821019121
"31804","E31804","Emp0113",2021-12-14,805.731214943992
"31805","E31805","Emp1177",2021-12-14,1231.74496032408
"31806","E31806","Emp0335",2021-12-14,1206.35725389713
"31807","E31807","Emp1257",2021-12-14,1133.08594851228
"31808","E31808","Emp1162",2021-12-14,942.548898708459
"31809","E31809","Emp0330",2021-12-14,754.28568488631
"31810","E31810","Emp0552",2021-12-14,905.662109890137
"31811","E31811","Emp1319",2021-12-14,1145.94248174546
"31812","E31812","Emp0511",2021-12-14,686.749154477533
"31813","E31813","Emp0219",2021-12-14,756.493704507937
"31814","E31814","Emp0178",2021-12-14,753.891544470354
"31815","E31815","Emp1183",2021-12-14,746.510771622836
"31816","E31816","Emp1189",2021-12-14,1111.85537442755
"31817","E31817","Emp1110",2021-12-14,737.627261233585
"31818","E31818","Emp0092",2021-12-14,997.639130218376
"31819","E31819","Emp1357",2021-12-14,1129.55533605947
"31820","E31820","Emp1570",2021-12-14,773.8397407154
"31821","E31821","Emp1643",2021-12-14,830.693159455134
"31822","E31822","Emp0265",2021-12-14,808.566064007242
"31823","E31823","Emp1426",2021-12-14,621.050553809377
"31824","E31824","Emp0723",2021-12-14,614.781366594994
"31825","E31825","Emp0414",2021-12-14,970.657805280512
"31826","E31826","Emp1084",2021-12-14,1193.94113173776
"31827","E31827","Emp0349",2021-12-14,855.988627292673
"31828","E31828","Emp0803",2021-12-14,1315.22137338908
"31829","E31829","Emp0432",2021-12-14,964.692575614017
"31830","E31830","Emp1334",2021-12-14,1125.40309236695
"31831","E31831","Emp0715",2021-12-14,1183.06279676911
"31832","E31832","Emp0944",2021-12-15,821.384367225283
"31833","E31833","Emp0138",2021-12-15,1306.21357272087
"31834","E31834","Emp1130",2021-12-15,954.256745240972
"31835","E31835","Emp1624",2021-12-15,880.780813992537
"31836","E31836","Emp0977",2021-12-15,946.091687374595
"31837","E31837","Emp1232",2021-12-15,812.487089086718
"31838","E31838","Emp0303",2021-12-15,1107.05180628705
"31839","E31839","Emp1472",2021-12-15,1086.43424880984
"31840","E31840","Emp1499",2021-12-15,1077.39868320377
"31841","E31841","Emp1267",2021-12-15,420.616348484443
"31842","E31842","Emp1087",2021-12-15,877.997693457068
"31843","E31843","Emp1293",2021-12-15,938.586236569663
"31844","E31844","Emp1033",2021-12-15,765.161370553592
"31845","E31845","Emp0384",2021-12-15,746.203556193739
"31846","E31846","Emp0307",2021-12-15,1274.20530008943
"31847","E31847","Emp1126",2021-12-15,820.704659052376
"31848","E31848","Emp0237",2021-12-15,1204.4057023568
"31849","E31849","Emp0925",2021-12-15,1082.30218305429
"31850","E31850","Emp0949",2021-12-15,1057.52703092621
"31851","E31851","Emp1063",2021-12-15,1137.3794380148
"31852","E31852","Emp0929",2021-12-15,777.421284519414
"31853","E31853","Emp0353",2021-12-15,764.397612687409
"31854","E31854","Emp0392",2021-12-15,1052.55301014824
"31855","E31855","Emp1290",2021-12-15,769.801706176795
"31856","E31856","Emp0755",2021-12-15,659.494348008227
"31857","E31857","Emp1381",2021-12-15,1172.98275747836
"31858","E31858","Emp0549",2021-12-15,1025.90964060079
"31859","E31859","Emp0786",2021-12-15,1207.42851769194
"31860","E31860","Emp0239",2021-12-15,724.849904562727
"31861","E31861","Emp0727",2021-12-15,980.882031220632
"31862","E31862","Emp1296",2021-12-15,681.923472400503
"31863","E31863","Emp0323",2021-12-15,1031.84742045157
"31864","E31864","Emp0145",2021-12-15,555.746748799971
"31865","E31865","Emp0275",2021-12-15,643.200665650058
"31866","E31866","Emp0343",2021-12-15,900.699128806392
"31867","E31867","Emp1008",2021-12-15,1019.40751944478
"31868","E31868","Emp1152",2021-12-15,766.691087610767
"31869","E31869","Emp1467",2021-12-15,844.260650581785
"31870","E31870","Emp0837",2021-12-15,909.856646961398
"31871","E31871","Emp1383",2021-12-15,976.335552604399
"31872","E31872","Emp1301",2021-12-15,829.275168044098
"31873","E31873","Emp0594",2021-12-15,598.968346837853
"31874","E31874","Emp1499",2021-12-15,621.528605219688
"31875","E31875","Emp1302",2021-12-15,1085.60553140943
"31876","E31876","Emp0217",2021-12-15,960.791262414838
"31877","E31877","Emp0909",2021-12-15,703.153323321817
"31878","E31878","Emp0774",2021-12-15,979.86934533632
"31879","E31879","Emp1155",2021-12-15,908.791854460116
"31880","E31880","Emp0159",2021-12-15,764.576392713873
"31881","E31881","Emp1127",2021-12-15,875.600837866077
