"","customer_no","invoice_no","invoice_date","sku","sales_count","sales_return","unit_cost","sales_unit_price","collection_no","collection_date","collection_amount","shipper_no","shipper_date"
"15173","c00543","i75929",2021-10-05,"HGUTUBT",3,0,22,88,"r60957",2021-10-05,264,"s83061",2021-11-10
"15174","c00375","i76190",2021-10-05,"YJFIGRB",2,0,21,21,"r60994",2021-10-05,42,"s83062",2021-11-10
"15175","c00279","i75997",2021-10-05,"ZXJJHEM",0,0,25,50,"r60969",2021-10-05,0,"s86282",2021-11-22
"15176","c00459","i76206",2021-10-05,"BBVWKLA",2,1,35,35,"r60996",2021-10-05,70,"s88964",2021-12-02
"15177","c00097","i76363",2021-10-06,"YRAFUEC",1,0,27,81,"r61251",2021-10-06,81,"s73749",2021-10-06
"15178","c00529","i76397",2021-10-06,"LMGJLDW",2,0,30,30,"r61255",2021-10-06,60,"s73750",2021-10-06
"15179","c00816","i76265",2021-10-06,"XWRSXHK",4,0,32,96,"r61232",2021-10-06,384,"s74003",2021-10-07
"15180","c00446","i76301",2021-10-06,"DBSJXQC",1,0,21,63,"r61240",2021-10-06,63,"s74004",2021-10-07
"15181","c00511","i76307",2021-10-06,"OBVUZEN",0,0,30,60,"r61242",2021-10-06,0,"s74005",2021-10-07
"15182","c00224","i76415",2021-10-06,"HNZJPIU",0,0,30,90,"r61256",2021-10-06,0,"s74006",2021-10-07
"15183","c00041","i76430",2021-10-06,"KZPTJIT",4,0,33,33,"r61258",2021-10-06,132,"s74007",2021-10-07
"15184","c00731","i76287",2021-10-06,"NDFNKYB",4,0,28,112,"r61237",2021-10-06,448,"s74261",2021-10-08
"15185","c00994","i76293",2021-10-06,"GYUCTSQ",3,0,28,56,"r61239",2021-10-06,168,"s74262",2021-10-08
"15186","c00462","i76309",2021-10-06,"CMJNYFN",2,0,22,44,"r61243",2021-10-06,88,"s74263",2021-10-08
"15187","c00794","i76316",2021-10-06,"VFYTAXJ",3,1,34,68,"r61245",2021-10-06,204,"s74264",2021-10-08
"15188","c00932","i76347",2021-10-06,"BISJXTL",4,0,24,72,"r61250",2021-10-06,288,"s74484",2021-10-09
"15189","c00575","i76268",2021-10-06,"KGOLEPF",4,0,26,78,"r61233",2021-10-06,312,"s74754",2021-10-10
"15190","c00900","i76273",2021-10-06,"VPVQLMA",2,0,36,108,"r61234",2021-10-06,216,"s75001",2021-10-11
"15191","c00128","i76284",2021-10-06,"MGIHQCY",1,0,36,72,"r61236",2021-10-06,72,"s75002",2021-10-11
"15192","c00401","i76326",2021-10-06,"FOOULLS",2,0,20,40,"r61246",2021-10-06,80,"s75230",2021-10-12
"15193","c00328","i76225",2021-10-06,"AJKORUO",0,1,29,58,"r61227",2021-10-06,0,"s75488",2021-10-13
"15194","c00613","i76248",2021-10-06,"GZCBWSY",3,0,31,62,"r61228",2021-10-06,186,"s75489",2021-10-13
"15195","c00600","i76427",2021-10-06,"LLRPTVR",2,0,28,84,"r61257",2021-10-06,168,"s75490",2021-10-13
"15196","c00024","i76304",2021-10-06,"ISAKZEC",0,0,28,56,"r61241",2021-10-06,0,"s75732",2021-10-14
"15197","c00144","i76329",2021-10-06,"ULBNCRK",2,0,30,120,"r61248",2021-10-06,240,"s76001",2021-10-15
"15198","c00609","i76335",2021-10-06,"NFITPMM",3,0,36,108,"r61249",2021-10-06,324,"s76002",2021-10-15
"15199","c00859","i76263",2021-10-06,"FQXATVL",2,0,30,60,"r61231",2021-10-06,120,"s76502",2021-10-17
"15200","c00032","i76315",2021-10-06,"IRULFJS",0,0,25,75,"r61244",2021-10-06,0,"s76775",2021-10-18
"15201","c00658","i76382",2021-10-06,"ZJCESRZ",3,0,37,37,"r61254",2021-10-06,111,"s76776",2021-10-18
"15202","c00970","i76254",2021-10-06,"VFYTAXJ",1,0,29,58,"r61229",2021-10-06,58,"s77846",2021-10-22
"15203","c00852","i76276",2021-10-06,"KVBRPAF",3,0,29,116,"r61235",2021-10-06,348,"s78112",2021-10-23
"15204","c00645","i76327",2021-10-06,"OZVFQYT",3,0,20,100,"r61247",2021-10-06,300,"s78362",2021-10-24
"15205","c00278","i76223",2021-10-06,"MMXSZAQ",4,0,28,112,"r61226",2021-10-06,448,"s78926",2021-10-26
"15206","c00913","i76261",2021-10-06,"ACDOAAZ",2,0,43,129,"r61230",2021-10-06,258,"s79430",2021-10-28
"15207","c00072","i76370",2021-10-06,"AFLZJSV",1,0,39,78,"r61252",2021-10-06,78,"s79431",2021-10-28
"15208","c00879","i76373",2021-10-06,"WVSHLRI",3,0,27,108,"r61253",2021-10-06,324,"s80001",2021-10-30
"15209","c00411","i76444",2021-10-06,"WZHRXLD",1,0,30,30,"r61260",2021-10-06,30,"s81620",2021-11-05
"15210","c00673","i76290",2021-10-06,"YMVYEVF",4,0,45,135,"r61238",2021-10-06,540,"s82174",2021-11-07
"15211","c00916","i76638",2021-10-07,"ZMVYMSL",2,0,29,87,"r61521",2021-10-07,174,"s74025",2021-10-07
"15212","c00869","i76671",2021-10-07,"ZONIFVF",0,0,30,30,"r61530",2021-10-07,0,"s74026",2021-10-07
"15213","c00608","i76706",2021-10-07,"PCCJXQQ",1,0,22,22,"r61541",2021-10-07,22,"s74027",2021-10-07
"15214","c00944","i76470",2021-10-07,"LQXTBPT",2,0,38,38,"r61478",2021-10-07,76,"s74280",2021-10-08
"15215","c00539","i76549",2021-10-07,"FCCLMUJ",1,0,24,24,"r61500",2021-10-07,24,"s74281",2021-10-08
"15216","c00271","i76579",2021-10-07,"GMFJVXK",3,0,23,69,"r61509",2021-10-07,207,"s74282",2021-10-08
"15217","c00452","i76594",2021-10-07,"TFWKJKO",3,1,39,117,"r61513",2021-10-07,351,"s74283",2021-10-08
"15218","c00571","i76611",2021-10-07,"CGYEJHC",4,0,40,120,"r61514",2021-10-07,480,"s74284",2021-10-08
"15219","c00655","i76628",2021-10-07,"QQIYZNA",2,0,30,60,"r61517",2021-10-07,120,"s74285",2021-10-08
"15220","c00463","i76631",2021-10-07,"CICFKUJ",3,0,23,23,"r61519",2021-10-07,69,"s74286",2021-10-08
"15221","c00493","i76462",2021-10-07,"QCHYEUX",0,0,36,72,"r61476",2021-10-07,0,"s74500",2021-10-09
"15222","c00974","i76496",2021-10-07,"YKSHAPY",1,0,25,50,"r61484",2021-10-07,50,"s74501",2021-10-09
"15223","c00766","i76513",2021-10-07,"AJKORUO",3,0,32,64,"r61490",2021-10-07,192,"s74502",2021-10-09
"15224","c00118","i76547",2021-10-07,"FCGLFWA",1,0,20,80,"r61498",2021-10-07,80,"s74503",2021-10-09
"15225","c00834","i76556",2021-10-07,"SSJFRHE",2,0,37,74,"r61501",2021-10-07,148,"s74504",2021-10-09
"15226","c00240","i76580",2021-10-07,"NKZFWFQ",3,0,26,78,"r61510",2021-10-07,234,"s74505",2021-10-09
"15227","c00712","i76651",2021-10-07,"QHVTCKY",6,0,33,99,"r61525",2021-10-07,594,"s74506",2021-10-09
"15228","c00697","i76692",2021-10-07,"PJRXZDR",3,0,30,30,"r61537",2021-10-07,90,"s74507",2021-10-09
"15229","c00668","i76696",2021-10-07,"RGBTONM",4,1,26,52,"r61539",2021-10-07,208,"s74508",2021-10-09
"15230","c00792","i76474",2021-10-07,"STJEXNR",1,0,32,32,"r61480",2021-10-07,32,"s74774",2021-10-10
"15231","c00031","i76517",2021-10-07,"QDPSLCC",0,0,37,74,"r61491",2021-10-07,0,"s74775",2021-10-10
"15232","c00934","i76521",2021-10-07,"TFWKJKO",1,0,35,70,"r61492",2021-10-07,70,"s74776",2021-10-10
"15233","c00495","i76533",2021-10-07,"BXEFJRL",4,0,34,68,"r61496",2021-10-07,272,"s74777",2021-10-10
"15234","c00209","i76590",2021-10-07,"UVPPMXZ",2,0,44,132,"r61512",2021-10-07,264,"s74778",2021-10-10
"15235","c00081","i76619",2021-10-07,"DKEYKOY",2,0,24,48,"r61515",2021-10-07,96,"s74779",2021-10-10
"15236","c00023","i76677",2021-10-07,"LAFECHF",1,0,37,74,"r61533",2021-10-07,74,"s74780",2021-10-10
"15237","c00106","i76567",2021-10-07,"ZHNLFDZ",3,0,40,80,"r61504",2021-10-07,240,"s75016",2021-10-11
"15238","c00950","i76678",2021-10-07,"GOYIDRJ",3,0,28,112,"r61534",2021-10-07,336,"s75017",2021-10-11
"15239","c00761","i76694",2021-10-07,"FRGNNQE",2,0,34,136,"r61538",2021-10-07,272,"s75018",2021-10-11
"15240","c00718","i76508",2021-10-07,"RDCEJVX",1,0,31,62,"r61487",2021-10-07,62,"s75242",2021-10-12
"15241","c00699","i76578",2021-10-07,"ECUDQQP",3,0,34,68,"r61508",2021-10-07,204,"s75243",2021-10-12
"15242","c00018","i76645",2021-10-07,"ROTLPKY",5,0,18,54,"r61524",2021-10-07,270,"s75244",2021-10-12
"15243","c00100","i76683",2021-10-07,"VWCHLHC",5,0,28,56,"r61536",2021-10-07,280,"s75245",2021-10-12
"15244","c00157","i76717",2021-10-07,"EWMYSVW",3,1,23,92,"r61544",2021-10-07,276,"s75246",2021-10-12
"15245","c00244","i76459",2021-10-07,"ZONIFVF",1,1,38,76,"r61475",2021-10-07,76,"s75746",2021-10-14
"15246","c00772","i76675",2021-10-07,"PACBZDC",2,0,25,125,"r61531",2021-10-07,250,"s75747",2021-10-14
"15247","c00983","i76640",2021-10-07,"YCKJQUQ",4,0,19,57,"r61522",2021-10-07,228,"s76009",2021-10-15
"15248","c00389","i76701",2021-10-07,"CXPXQVN",2,1,26,52,"r61540",2021-10-07,104,"s76010",2021-10-15
"15249","c00100","i76466",2021-10-07,"YHASPVN",1,0,24,48,"r61477",2021-10-07,48,"s76254",2021-10-16
"15250","c00991","i76527",2021-10-07,"MEMFKFK",1,0,21,21,"r61495",2021-10-07,21,"s76255",2021-10-16
"15251","c00439","i76558",2021-10-07,"PSFUVEK",3,0,22,22,"r61502",2021-10-07,66,"s76256",2021-10-16
"15252","c00402","i76511",2021-10-07,"ACXRMSE",0,0,32,128,"r61489",2021-10-07,0,"s76508",2021-10-17
"15253","c00852","i76629",2021-10-07,"QFGDBEV",3,0,41,123,"r61518",2021-10-07,369,"s76509",2021-10-17
"15254","c00165","i76572",2021-10-07,"TOHGWKJ",1,0,19,57,"r61505",2021-10-07,57,"s76786",2021-10-18
"15255","c00783","i76588",2021-10-07,"MMFXJSG",1,1,44,132,"r61511",2021-10-07,132,"s76787",2021-10-18
"15256","c00495","i76660",2021-10-07,"VGYGOLP",2,0,33,99,"r61528",2021-10-07,198,"s76788",2021-10-18
"15257","c00334","i76565",2021-10-07,"TVUCGJP",1,0,26,78,"r61503",2021-10-07,78,"s77041",2021-10-19
"15258","c00678","i76676",2021-10-07,"EXNJUVB",2,0,30,120,"r61532",2021-10-07,240,"s77042",2021-10-19
"15259","c00589","i76500",2021-10-07,"CHELCST",1,0,29,87,"r61485",2021-10-07,87,"s77293",2021-10-20
"15260","c00199","i76644",2021-10-07,"UBHFPDJ",1,0,26,78,"r61523",2021-10-07,78,"s77294",2021-10-20
"15261","c00129","i76506",2021-10-07,"UUHIVKA",3,0,37,74,"r61486",2021-10-07,222,"s77579",2021-10-21
"15262","c00920","i76652",2021-10-07,"HNCLGJR",0,0,36,36,"r61526",2021-10-07,0,"s77580",2021-10-21
"15263","c00389","i76458",2021-10-07,"PRWCJYI",2,0,31,31,"r61474",2021-10-07,62,"s77853",2021-10-22
"15264","c00855","i76576",2021-10-07,"WSFIDKP",1,0,22,44,"r61507",2021-10-07,44,"s77854",2021-10-22
"15265","c00476","i76455",2021-10-07,"GTATTCD",3,0,30,120,"r61472",2021-10-07,360,"s78115",2021-10-23
"15266","c00685","i76485",2021-10-07,"JDGPAWW",2,0,28,112,"r61482",2021-10-07,224,"s78116",2021-10-23
"15267","c00286","i76575",2021-10-07,"HKSIHTF",0,0,25,50,"r61506",2021-10-07,0,"s78117",2021-10-23
"15268","c00786","i76475",2021-10-07,"JPLILCW",1,0,30,120,"r61481",2021-10-07,120,"s78366",2021-10-24
"15269","c00009","i76708",2021-10-07,"CBDBJSH",3,0,22,44,"r61542",2021-10-07,132,"s78635",2021-10-25
"15270","c00685","i76456",2021-10-07,"LCGMRQZ",3,0,36,144,"r61473",2021-10-07,432,"s78929",2021-10-26
"15271","c00322","i76536",2021-10-07,"ZJLPOQY",1,0,33,66,"r61497",2021-10-07,66,"s78930",2021-10-26
"15272","c00361","i76666",2021-10-07,"LJWCQSE",4,0,31,93,"r61529",2021-10-07,372,"s78931",2021-10-26
"15273","c00533","i76657",2021-10-07,"FTHFUWN",1,0,42,126,"r61527",2021-10-07,126,"s79175",2021-10-27
"15274","c00825","i76680",2021-10-07,"UUDHWLQ",4,0,30,60,"r61535",2021-10-07,240,"s79435",2021-10-28
"15275","c00195","i76495",2021-10-07,"CQWSBHP",1,0,26,52,"r61483",2021-10-07,52,"s80263",2021-10-31
"15276","c00468","i76510",2021-10-07,"FOLPBVP",5,0,30,90,"r61488",2021-10-07,450,"s80264",2021-10-31
"15277","c00463","i76523",2021-10-07,"ATSHOYI",0,0,31,93,"r61493",2021-10-07,0,"s80793",2021-11-02
"15278","c00083","i76637",2021-10-07,"HGASBLF",1,0,31,155,"r61520",2021-10-07,155,"s80794",2021-11-02
"15279","c00389","i76525",2021-10-07,"OLAESIN",3,0,28,112,"r61494",2021-10-07,336,"s83337",2021-11-11
"15280","c00543","i76627",2021-10-07,"UKHSPYZ",3,0,37,74,"r61516",2021-10-07,222,"s83338",2021-11-11
"15281","c00302","i76548",2021-10-07,"DTVBJEW",1,0,34,102,"r61499",2021-10-07,102,"s84163",2021-11-14
"15282","c00223","i76711",2021-10-07,"HQUVZEJ",2,0,22,66,"r61543",2021-10-07,132,"s90729",2021-12-08
"15283","c00059","i76472",2021-10-07,"MOCIDDP",3,0,33,99,"r61479",2021-10-07,297,"s91010",2021-12-09
"15284","c00367","i76726",2021-10-08,"KLXJSDK",5,0,28,56,"r61758",2021-10-08,280,"s74303",2021-10-08
"15285","c00595","i76954",2021-10-08,"DGYTKHS",3,0,29,58,"r61799",2021-10-08,174,"s74304",2021-10-08
"15286","c00999","i76724",2021-10-08,"WISKVJZ",1,0,35,105,"r61757",2021-10-08,105,"s74533",2021-10-09
"15287","c00663","i76805",2021-10-08,"LBBIIML",0,0,28,84,"r61768",2021-10-08,0,"s74534",2021-10-09
"15288","c00501","i76881",2021-10-08,"DKSFRAH",1,0,20,20,"r61784",2021-10-08,20,"s74535",2021-10-09
"15289","c00181","i76904",2021-10-08,"VWCHLHC",1,0,28,56,"r61790",2021-10-08,56,"s74536",2021-10-09
"15290","c00702","i76795",2021-10-08,"EKAWORI",0,0,32,64,"r61763",2021-10-08,0,"s74792",2021-10-10
"15291","c00818","i76857",2021-10-08,"FNOXIGU",2,0,28,84,"r61778",2021-10-08,168,"s74793",2021-10-10
"15292","c00671","i76888",2021-10-08,"PJRXZDR",3,0,25,25,"r61786",2021-10-08,75,"s74794",2021-10-10
"15293","c00712","i76916",2021-10-08,"QNIEQWZ",1,0,30,120,"r61793",2021-10-08,120,"s74795",2021-10-10
"15294","c00669","i76936",2021-10-08,"FPENHEC",4,0,29,87,"r61794",2021-10-08,348,"s74796",2021-10-10
"15295","c00441","i76800",2021-10-08,"NWWCCNR",3,1,35,70,"r61766",2021-10-08,210,"s75036",2021-10-11
"15296","c00981","i76911",2021-10-08,"VXEHQDI",4,0,23,69,"r61792",2021-10-08,276,"s75037",2021-10-11
"15297","c00733","i76878",2021-10-08,"VFYTAXJ",3,0,28,56,"r61782",2021-10-08,168,"s75254",2021-10-12
"15298","c00463","i76909",2021-10-08,"QLWFBBY",2,0,24,24,"r61791",2021-10-08,48,"s75255",2021-10-12
"15299","c00294","i76964",2021-10-08,"JYGUWBW",2,0,33,33,"r61801",2021-10-08,66,"s75256",2021-10-12
"15300","c00944","i76836",2021-10-08,"JFZAYHK",3,0,35,105,"r61776",2021-10-08,315,"s75507",2021-10-13
"15301","c00452","i76871",2021-10-08,"NGUWLYY",0,1,23,69,"r61781",2021-10-08,0,"s75508",2021-10-13
"15302","c00445","i76939",2021-10-08,"XPMQRLT",4,0,27,108,"r61795",2021-10-08,432,"s75509",2021-10-13
"15303","c00512","i76796",2021-10-08,"YVCXATX",2,0,31,155,"r61764",2021-10-08,310,"s75757",2021-10-14
"15304","c00113","i76893",2021-10-08,"TJSPDLR",1,0,33,132,"r61787",2021-10-08,132,"s75758",2021-10-14
"15305","c00028","i76950",2021-10-08,"XWIVBQC",3,0,36,108,"r61798",2021-10-08,324,"s75759",2021-10-14
"15306","c00800","i76883",2021-10-08,"QXCZJWB",0,1,31,31,"r61785",2021-10-08,0,"s76268",2021-10-16
"15307","c00084","i76773",2021-10-08,"EWMYSVW",1,0,38,114,"r61762",2021-10-08,114,"s76517",2021-10-17
"15308","c00889","i76829",2021-10-08,"VSJJUIG",1,0,23,46,"r61774",2021-10-08,46,"s76518",2021-10-17
"15309","c00099","i76813",2021-10-08,"NKYFQFQ",10,1,26,78,"r61769",2021-10-08,780,"s76793",2021-10-18
"15310","c00808","i76801",2021-10-08,"LMGJLDW",1,0,27,81,"r61767",2021-10-08,81,"s77050",2021-10-19
"15311","c00463","i76895",2021-10-08,"OEMBOTA",2,0,29,58,"r61788",2021-10-08,116,"s77051",2021-10-19
"15312","c00395","i76828",2021-10-08,"FQXATVL",2,0,36,144,"r61773",2021-10-08,288,"s77301",2021-10-20
"15313","c00991","i76961",2021-10-08,"BAYIRTP",2,0,23,69,"r61800",2021-10-08,138,"s77302",2021-10-20
"15314","c00552","i76862",2021-10-08,"LMGJLDW",1,0,27,27,"r61780",2021-10-08,27,"s77585",2021-10-21
"15315","c00157","i76901",2021-10-08,"CRJQHMX",0,1,32,64,"r61789",2021-10-08,0,"s77586",2021-10-21
"15316","c00225","i76824",2021-10-08,"WONXCVF",3,0,21,84,"r61772",2021-10-08,252,"s77860",2021-10-22
"15317","c00268","i76834",2021-10-08,"GVGHLRS",2,1,24,72,"r61775",2021-10-08,144,"s77861",2021-10-22
"15318","c00957","i76757",2021-10-08,"SDUTHXE",2,0,27,81,"r61760",2021-10-08,162,"s78120",2021-10-23
"15319","c00416","i76971",2021-10-08,"YYQNULM",3,0,29,87,"r61803",2021-10-08,261,"s78121",2021-10-23
"15320","c00982","i76820",2021-10-08,"ZANKSQY",5,0,24,24,"r61770",2021-10-08,120,"s78370",2021-10-24
"15321","c00730","i76822",2021-10-08,"RCZTEFC",1,0,33,99,"r61771",2021-10-08,99,"s78371",2021-10-24
"15322","c00669","i76851",2021-10-08,"YWEFIEX",1,0,32,96,"r61777",2021-10-08,96,"s78638",2021-10-25
"15323","c00589","i76945",2021-10-08,"IDGYCBC",2,0,26,104,"r61796",2021-10-08,208,"s78639",2021-10-25
"15324","c00379","i76798",2021-10-08,"CVTAJDH",0,0,24,72,"r61765",2021-10-08,0,"s79179",2021-10-27
"15325","c00695","i76946",2021-10-08,"KHZEJIK",1,0,31,93,"r61797",2021-10-08,93,"s79180",2021-10-27
"15326","c00446","i76860",2021-10-08,"ZOWEBTG",2,0,24,48,"r61779",2021-10-08,96,"s79437",2021-10-28
"15327","c00257","i76879",2021-10-08,"XVFHYMW",3,0,30,120,"r61783",2021-10-08,360,"s79703",2021-10-29
"15328","c00529","i76771",2021-10-08,"VZOTJXY",1,0,36,108,"r61761",2021-10-08,108,"s80006",2021-10-30
"15329","c00784","i76965",2021-10-08,"CWNGGXE",2,0,23,115,"r61802",2021-10-08,230,"s80267",2021-10-31
"15330","c00246","i76733",2021-10-08,"WZHRXLD",1,0,30,90,"r61759",2021-10-08,90,"s82764",2021-11-09
"15331","c00709","i76999",2021-10-09,"MUDTEMC",3,0,28,84,"r62028",2021-10-09,252,"s74553",2021-10-09
"15332","c00602","i77113",2021-10-09,"DJYHXZE",1,0,35,70,"r62053",2021-10-09,70,"s74554",2021-10-09
"15333","c00837","i77222",2021-10-09,"TDWAEZZ",0,0,35,105,"r62071",2021-10-09,0,"s74555",2021-10-09
"15334","c00631","i77004",2021-10-09,"ZJIPQSH",3,0,28,140,"r62030",2021-10-09,420,"s74815",2021-10-10
"15335","c00315","i77068",2021-10-09,"AYCAFJC",0,0,31,62,"r62044",2021-10-09,0,"s74816",2021-10-10
"15336","c00779","i77104",2021-10-09,"DZNCDUT",2,0,22,44,"r62051",2021-10-09,88,"s74817",2021-10-10
"15337","c00218","i77181",2021-10-09,"CMJNYFN",2,0,30,60,"r62064",2021-10-09,120,"s74818",2021-10-10
"15338","c00351","i76980",2021-10-09,"XELPZEN",0,0,24,72,"r62025",2021-10-09,0,"s75052",2021-10-11
"15339","c00215","i77039",2021-10-09,"MWDUTZC",1,1,35,105,"r62036",2021-10-09,105,"s75053",2021-10-11
"15340","c00052","i77066",2021-10-09,"KLCEZWA",3,1,37,111,"r62043",2021-10-09,333,"s75054",2021-10-11
"15341","c01000","i77076",2021-10-09,"AUNXHDX",2,0,41,164,"r62045",2021-10-09,328,"s75055",2021-10-11
"15342","c00497","i77218",2021-10-09,"FOWPCBN",2,0,28,28,"r62069",2021-10-09,56,"s75056",2021-10-11
"15343","c00742","i77237",2021-10-09,"VDXSZXM",2,0,33,33,"r62075",2021-10-09,66,"s75057",2021-10-11
"15344","c00989","i77008",2021-10-09,"FRGNNQE",4,0,37,148,"r62031",2021-10-09,592,"s75267",2021-10-12
"15345","c00771","i77097",2021-10-09,"VAAYGVB",2,0,31,155,"r62049",2021-10-09,310,"s75268",2021-10-12
"15346","c00537","i77153",2021-10-09,"QUJTJNL",2,0,29,58,"r62060",2021-10-09,116,"s75269",2021-10-12
"15347","c00527","i77159",2021-10-09,"TFWKJKO",1,0,26,104,"r62062",2021-10-09,104,"s75270",2021-10-12
"15348","c00048","i76988",2021-10-09,"WUSWXXN",0,0,22,88,"r62026",2021-10-09,0,"s75521",2021-10-13
"15349","c00361","i77032",2021-10-09,"QLWFBBY",2,0,22,88,"r62034",2021-10-09,176,"s75522",2021-10-13
"15350","c00961","i77048",2021-10-09,"CKRSVPS",3,0,44,132,"r62039",2021-10-09,396,"s75523",2021-10-13
"15351","c00033","i77106",2021-10-09,"RVWHPYH",5,0,35,105,"r62052",2021-10-09,525,"s75524",2021-10-13
"15352","c00132","i77186",2021-10-09,"UYHMBDW",4,0,24,96,"r62065",2021-10-09,384,"s75525",2021-10-13
"15353","c00271","i77207",2021-10-09,"YTEAFJC",1,0,24,48,"r62067",2021-10-09,48,"s75526",2021-10-13
"15354","c00803","i77050",2021-10-09,"VPJBCKM",0,0,33,99,"r62040",2021-10-09,0,"s75774",2021-10-14
"15355","c00089","i77116",2021-10-09,"WRPOXSQ",2,0,28,56,"r62054",2021-10-09,112,"s75775",2021-10-14
"15356","c00602","i77046",2021-10-09,"XHKBEBN",1,0,23,69,"r62038",2021-10-09,69,"s76032",2021-10-15
"15357","c00614","i77057",2021-10-09,"ITYQURY",1,0,29,87,"r62041",2021-10-09,87,"s76033",2021-10-15
"15358","c00773","i77124",2021-10-09,"HWSYXJF",0,0,30,90,"r62057",2021-10-09,0,"s76034",2021-10-15
"15359","c00721","i77236",2021-10-09,"TVUCGJP",0,0,29,87,"r62074",2021-10-09,0,"s76035",2021-10-15
"15360","c00406","i77038",2021-10-09,"ZOONWEH",0,0,28,56,"r62035",2021-10-09,0,"s76280",2021-10-16
"15361","c00162","i77084",2021-10-09,"CMWWCGG",1,0,32,96,"r62047",2021-10-09,96,"s76281",2021-10-16
"15362","c00399","i77096",2021-10-09,"TTPKYJR",1,0,19,57,"r62048",2021-10-09,57,"s76282",2021-10-16
"15363","c00920","i77101",2021-10-09,"FMEOJSB",3,0,37,111,"r62050",2021-10-09,333,"s76283",2021-10-16
"15364","c00583","i77120",2021-10-09,"DXBCRIG",1,0,32,32,"r62056",2021-10-09,32,"s76284",2021-10-16
"15365","c00066","i76972",2021-10-09,"VXEHQDI",4,0,36,72,"r62022",2021-10-09,288,"s76526",2021-10-17
"15366","c00509","i76974",2021-10-09,"MGIWSUV",3,0,28,56,"r62023",2021-10-09,168,"s76527",2021-10-17
"15367","c00529","i77193",2021-10-09,"MUDTEMC",2,0,28,84,"r62066",2021-10-09,168,"s76528",2021-10-17
"15368","c00070","i77157",2021-10-09,"XVJSNZO",0,0,25,25,"r62061",2021-10-09,0,"s76805",2021-10-18
"15369","c00125","i77220",2021-10-09,"QAEKVBK",1,0,37,37,"r62070",2021-10-09,37,"s77060",2021-10-19
"15370","c00325","i77234",2021-10-09,"PDOROIS",4,0,31,31,"r62073",2021-10-09,124,"s77061",2021-10-19
"15371","c00601","i76977",2021-10-09,"PGSNMCT",0,0,30,90,"r62024",2021-10-09,0,"s77307",2021-10-20
"15372","c00149","i76989",2021-10-09,"TJSPDLR",2,0,29,58,"r62027",2021-10-09,116,"s77308",2021-10-20
"15373","c00591","i77081",2021-10-09,"AYCAFJC",1,0,35,35,"r62046",2021-10-09,35,"s77309",2021-10-20
"15374","c00396","i77126",2021-10-09,"VAXFJPM",2,0,27,27,"r62058",2021-10-09,54,"s77590",2021-10-21
"15375","c00899","i77043",2021-10-09,"SZVIFNT",2,0,27,81,"r62037",2021-10-09,162,"s77866",2021-10-22
"15376","c00171","i77059",2021-10-09,"COSVCQZ",1,1,34,68,"r62042",2021-10-09,68,"s78126",2021-10-23
"15377","c00991","i77119",2021-10-09,"KLCEZWA",3,0,32,64,"r62055",2021-10-09,192,"s78378",2021-10-24
"15378","c00363","i77021",2021-10-09,"TJSPDLR",1,0,18,54,"r62032",2021-10-09,54,"s78643",2021-10-25
"15379","c00512","i77169",2021-10-09,"ZLBJNEZ",2,0,22,22,"r62063",2021-10-09,44,"s79443",2021-10-28
"15380","c00430","i77002",2021-10-09,"PGSNMCT",2,0,32,96,"r62029",2021-10-09,192,"s80540",2021-11-01
"15381","c00089","i77212",2021-10-09,"EWEDERG",2,0,30,90,"r62068",2021-10-09,180,"s80799",2021-11-02
"15382","c00193","i77133",2021-10-09,"IGHOGDG",2,0,31,62,"r62059",2021-10-09,124,"s81078",2021-11-03
"15383","c00325","i77024",2021-10-09,"GKPUCRF",1,0,26,26,"r62033",2021-10-09,26,"s82480",2021-11-08
"15384","c00211","i77227",2021-10-09,"YLPXDLT",3,0,35,35,"r62072",2021-10-09,105,"s83341",2021-11-11
"15385","c00906","i77315",2021-10-10,"RRNOCYR",3,0,25,75,"r62318",2021-10-10,225,"s74838",2021-10-10
"15386","c00423","i77261",2021-10-10,"EJHCCDU",5,0,43,129,"r62308",2021-10-10,645,"s75072",2021-10-11
"15387","c00874","i77334",2021-10-10,"GBVLCAK",1,0,31,93,"r62319",2021-10-10,93,"s75073",2021-10-11
"15388","c00764","i77373",2021-10-10,"VWAWQNY",1,0,27,108,"r62330",2021-10-10,108,"s75074",2021-10-11
"15389","c00690","i77419",2021-10-10,"IRRMNIC",2,0,41,41,"r62341",2021-10-10,82,"s75075",2021-10-11
"15390","c00518","i77449",2021-10-10,"TXDLMTA",2,0,44,88,"r62348",2021-10-10,176,"s75076",2021-10-11
"15391","c00700","i77252",2021-10-10,"AKFLLOG",6,0,26,78,"r62303",2021-10-10,468,"s75289",2021-10-12
"15392","c00304","i77313",2021-10-10,"PQFYWGA",3,0,30,60,"r62317",2021-10-10,180,"s75290",2021-10-12
"15393","c00688","i77347",2021-10-10,"PUDBCRY",1,0,24,72,"r62324",2021-10-10,72,"s75291",2021-10-12
"15394","c00905","i77369",2021-10-10,"MOCIDDP",2,0,27,108,"r62328",2021-10-10,216,"s75292",2021-10-12
"15395","c00652","i77428",2021-10-10,"HGASBLF",3,1,31,62,"r62344",2021-10-10,186,"s75293",2021-10-12
