"","sku","date","stock_on_hand"
"92742","YMVYEVF",2021-10-06,142
"92743","YMVYEVF",2021-10-10,141
"92744","YMVYEVF",2021-10-25,139
"92745","YMVYEVF",2021-10-27,134
"92746","YMVYEVF",2021-10-28,132
"92747","YMVYEVF",2021-10-29,131
"92748","YMVYEVF",2021-11-03,130
"92749","YMVYEVF",2021-11-06,129
"92750","YMVYEVF",2021-11-12,128
"92751","YMVYEVF",2021-11-14,126
"92752","YMVYEVF",2021-11-15,125
"92753","YMVYEVF",2021-11-19,123
"92754","YMVYEVF",2021-11-28,123
"92755","YMVYEVF",2021-12-02,119
"92756","YMVYEVF",2021-12-03,117
"92757","YMVYEVF",2021-12-10,115
"92758","YMVYEVF",2021-12-10,114
"92759","YMVYEVF",2021-12-19,111
"92760","YMVYEVF",2021-12-19,107
"92761","YMVYEVF",2021-12-25,106
"92762","YNCKNRE",2021-01-02,109
"92763","YNCKNRE",2021-01-02,106
"92764","YNCKNRE",2021-01-07,105
"92765","YNCKNRE",2021-01-18,104
"92766","YNCKNRE",2021-01-30,104
"92767","YNCKNRE",2021-02-02,103
"92768","YNCKNRE",2021-02-04,102
"92769","YNCKNRE",2021-02-11,98
"92770","YNCKNRE",2021-02-12,93
"92771","YNCKNRE",2021-02-13,92
"92772","YNCKNRE",2021-02-14,90
"92773","YNCKNRE",2021-02-21,88
"92774","YNCKNRE",2021-02-27,84
"92775","YNCKNRE",2021-03-01,83
"92776","YNCKNRE",2021-03-02,82
"92777","YNCKNRE",2021-03-08,82
"92778","YNCKNRE",2021-03-09,76
"92779","YNCKNRE",2021-03-09,74
"92780","YNCKNRE",2021-03-14,74
"92781","YNCKNRE",2021-03-20,70
"92782","YNCKNRE",2021-03-23,68
"92783","YNCKNRE",2021-03-24,64
"92784","YNCKNRE",2021-03-28,61
"92785","YNCKNRE",2021-03-29,58
"92786","YNCKNRE",2021-03-30,57
"92787","YNCKNRE",2021-04-06,52
"92788","YNCKNRE",2021-04-14,53
"92789","YNCKNRE",2021-04-21,50
"92790","YNCKNRE",2021-04-30,48
"92791","YNCKNRE",2021-05-01,148
"92792","YNCKNRE",2021-05-05,148
"92793","YNCKNRE",2021-05-07,145
"92794","YNCKNRE",2021-05-11,143
"92795","YNCKNRE",2021-05-12,141
"92796","YNCKNRE",2021-05-13,140
"92797","YNCKNRE",2021-05-13,140
"92798","YNCKNRE",2021-05-16,135
"92799","YNCKNRE",2021-05-18,134
"92800","YNCKNRE",2021-05-20,131
"92801","YNCKNRE",2021-05-31,129
"92802","YNCKNRE",2021-05-31,128
"92803","YNCKNRE",2021-06-13,124
"92804","YNCKNRE",2021-06-17,122
"92805","YNCKNRE",2021-06-20,119
"92806","YNCKNRE",2021-06-22,116
"92807","YNCKNRE",2021-06-23,113
"92808","YNCKNRE",2021-06-27,109
"92809","YNCKNRE",2021-06-27,109
"92810","YNCKNRE",2021-07-03,109
"92811","YNCKNRE",2021-07-09,108
"92812","YNCKNRE",2021-07-10,106
"92813","YNCKNRE",2021-07-10,104
"92814","YNCKNRE",2021-07-12,103
"92815","YNCKNRE",2021-07-22,103
"92816","YNCKNRE",2021-07-29,101
"92817","YNCKNRE",2021-07-29,100
"92818","YNCKNRE",2021-07-29,97
"92819","YNCKNRE",2021-08-17,95
"92820","YNCKNRE",2021-08-17,93
"92821","YNCKNRE",2021-08-17,92
"92822","YNCKNRE",2021-08-21,91
"92823","YNCKNRE",2021-08-25,90
"92824","YNCKNRE",2021-08-31,90
"92825","YNCKNRE",2021-09-06,85
"92826","YNCKNRE",2021-09-08,83
"92827","YNCKNRE",2021-09-09,82
"92828","YNCKNRE",2021-09-10,80
"92829","YNCKNRE",2021-09-13,78
"92830","YNCKNRE",2021-09-15,77
"92831","YNCKNRE",2021-09-16,75
"92832","YNCKNRE",2021-09-18,73
"92833","YNCKNRE",2021-10-01,68
"92834","YNCKNRE",2021-10-01,65
"92835","YNCKNRE",2021-10-05,62
"92836","YNCKNRE",2021-10-07,61
"92837","YNCKNRE",2021-10-19,58
"92838","YNCKNRE",2021-10-26,53
"92839","YNCKNRE",2021-10-28,49
"92840","YNCKNRE",2021-10-31,147
"92841","YNCKNRE",2021-10-31,141
"92842","YNCKNRE",2021-11-02,140
"92843","YNCKNRE",2021-11-09,140
"92844","YNCKNRE",2021-11-22,136
"92845","YNCKNRE",2021-11-23,133
"92846","YNCKNRE",2021-11-26,132
"92847","YNCKNRE",2021-11-27,127
"92848","YNCKNRE",2021-11-29,126
"92849","YNCKNRE",2021-12-01,123
"92850","YNCKNRE",2021-12-07,123
"92851","YNCKNRE",2021-12-08,118
"92852","YNCKNRE",2021-12-11,118
"92853","YNCKNRE",2021-12-11,115
"92854","YNCKNRE",2021-12-13,114
"92855","YNCKNRE",2021-12-15,111
"92856","YNCKNRE",2021-12-21,108
"92857","YNLPIYI",2021-01-05,103
"92858","YNLPIYI",2021-01-09,103
"92859","YNLPIYI",2021-01-16,103
"92860","YNLPIYI",2021-01-17,99
"92861","YNLPIYI",2021-01-25,96
"92862","YNLPIYI",2021-02-03,94
"92863","YNLPIYI",2021-02-06,92
"92864","YNLPIYI",2021-02-06,89
"92865","YNLPIYI",2021-02-09,87
"92866","YNLPIYI",2021-02-10,81
"92867","YNLPIYI",2021-02-11,80
"92868","YNLPIYI",2021-02-14,79
"92869","YNLPIYI",2021-02-19,77
"92870","YNLPIYI",2021-02-22,74
"92871","YNLPIYI",2021-02-22,73
"92872","YNLPIYI",2021-03-01,70
"92873","YNLPIYI",2021-03-02,68
"92874","YNLPIYI",2021-03-04,65
"92875","YNLPIYI",2021-03-06,65
"92876","YNLPIYI",2021-03-09,61
"92877","YNLPIYI",2021-03-13,59
"92878","YNLPIYI",2021-03-15,57
"92879","YNLPIYI",2021-03-25,55
"92880","YNLPIYI",2021-03-28,53
"92881","YNLPIYI",2021-04-02,52
"92882","YNLPIYI",2021-04-04,52
"92883","YNLPIYI",2021-04-12,50
"92884","YNLPIYI",2021-04-13,48
"92885","YNLPIYI",2021-04-13,147
"92886","YNLPIYI",2021-04-16,147
"92887","YNLPIYI",2021-04-17,147
"92888","YNLPIYI",2021-04-21,146
"92889","YNLPIYI",2021-04-22,145
"92890","YNLPIYI",2021-04-22,142
"92891","YNLPIYI",2021-04-24,142
"92892","YNLPIYI",2021-04-28,141
"92893","YNLPIYI",2021-05-05,140
"92894","YNLPIYI",2021-05-08,139
"92895","YNLPIYI",2021-05-09,136
"92896","YNLPIYI",2021-05-11,134
"92897","YNLPIYI",2021-05-16,132
"92898","YNLPIYI",2021-05-18,132
"92899","YNLPIYI",2021-05-24,128
"92900","YNLPIYI",2021-05-24,126
"92901","YNLPIYI",2021-05-29,125
"92902","YNLPIYI",2021-06-10,123
"92903","YNLPIYI",2021-06-14,122
"92904","YNLPIYI",2021-06-18,121
"92905","YNLPIYI",2021-06-19,120
"92906","YNLPIYI",2021-06-22,115
"92907","YNLPIYI",2021-06-23,113
"92908","YNLPIYI",2021-07-10,109
"92909","YNLPIYI",2021-07-17,109
"92910","YNLPIYI",2021-07-18,106
"92911","YNLPIYI",2021-07-24,104
"92912","YNLPIYI",2021-07-24,102
"92913","YNLPIYI",2021-07-28,102
"92914","YNLPIYI",2021-08-01,101
"92915","YNLPIYI",2021-08-03,97
"92916","YNLPIYI",2021-08-06,92
"92917","YNLPIYI",2021-08-13,89
"92918","YNLPIYI",2021-08-21,86
"92919","YNLPIYI",2021-08-24,84
"92920","YNLPIYI",2021-09-08,81
"92921","YNLPIYI",2021-09-09,79
"92922","YNLPIYI",2021-09-12,77
"92923","YNLPIYI",2021-09-15,75
"92924","YNLPIYI",2021-09-17,75
"92925","YNLPIYI",2021-09-18,73
"92926","YNLPIYI",2021-09-21,71
"92927","YNLPIYI",2021-09-26,69
"92928","YNLPIYI",2021-09-30,67
"92929","YNLPIYI",2021-10-02,66
"92930","YNLPIYI",2021-10-08,62
"92931","YNLPIYI",2021-10-14,62
"92932","YNLPIYI",2021-10-21,62
"92933","YNLPIYI",2021-10-26,60
"92934","YNLPIYI",2021-10-26,60
"92935","YNLPIYI",2021-10-29,58
"92936","YNLPIYI",2021-10-31,53
"92937","YNLPIYI",2021-11-02,52
"92938","YNLPIYI",2021-11-09,48
"92939","YNLPIYI",2021-11-13,147
"92940","YNLPIYI",2021-11-14,145
"92941","YNLPIYI",2021-11-20,144
"92942","YNLPIYI",2021-11-20,144
"92943","YNLPIYI",2021-11-24,143
"92944","YNLPIYI",2021-11-27,140
"92945","YNLPIYI",2021-11-28,140
"92946","YNLPIYI",2021-11-30,139
"92947","YNLPIYI",2021-12-06,136
"92948","YNLPIYI",2021-12-17,132
"92949","YNLPIYI",2021-12-17,128
"92950","YNLPIYI",2021-12-20,127
"92951","YNLPIYI",2021-12-24,127
"92952","YNLPIYI",2021-12-28,126
"92953","YNLPIYI",2021-12-31,122
"92954","YNLPIYI",2021-12-31,117
"92955","YNTSDUO",2021-01-12,84
"92956","YNTSDUO",2021-01-22,81
"92957","YNTSDUO",2021-01-29,80
"92958","YNTSDUO",2021-02-01,80
"92959","YNTSDUO",2021-02-02,80
"92960","YNTSDUO",2021-02-04,80
"92961","YNTSDUO",2021-02-13,74
"92962","YNTSDUO",2021-02-17,71
"92963","YNTSDUO",2021-02-18,68
"92964","YNTSDUO",2021-02-19,67
"92965","YNTSDUO",2021-03-03,67
"92966","YNTSDUO",2021-03-13,64
"92967","YNTSDUO",2021-03-22,63
"92968","YNTSDUO",2021-03-22,59
"92969","YNTSDUO",2021-03-23,59
"92970","YNTSDUO",2021-03-24,58
"92971","YNTSDUO",2021-03-25,56
"92972","YNTSDUO",2021-03-28,56
"92973","YNTSDUO",2021-04-02,54
"92974","YNTSDUO",2021-04-02,50
"92975","YNTSDUO",2021-04-04,48
"92976","YNTSDUO",2021-04-06,145
"92977","YNTSDUO",2021-04-06,144
"92978","YNTSDUO",2021-04-07,140
"92979","YNTSDUO",2021-04-11,139
"92980","YNTSDUO",2021-04-11,136
"92981","YNTSDUO",2021-04-17,133
"92982","YNTSDUO",2021-04-21,132
"92983","YNTSDUO",2021-04-21,129
"92984","YNTSDUO",2021-05-01,126
"92985","YNTSDUO",2021-05-05,120
"92986","YNTSDUO",2021-05-06,117
"92987","YNTSDUO",2021-05-08,116
"92988","YNTSDUO",2021-05-12,113
"92989","YNTSDUO",2021-05-18,112
"92990","YNTSDUO",2021-05-22,112
"92991","YNTSDUO",2021-05-30,112
"92992","YNTSDUO",2021-06-01,109
"92993","YNTSDUO",2021-06-02,107
"92994","YNTSDUO",2021-06-02,107
"92995","YNTSDUO",2021-06-12,106
"92996","YNTSDUO",2021-06-14,103
"92997","YNTSDUO",2021-06-15,100
"92998","YNTSDUO",2021-06-16,100
"92999","YNTSDUO",2021-06-16,98
"93000","YNTSDUO",2021-06-21,97
"93001","YNTSDUO",2021-06-21,92
"93002","YNTSDUO",2021-06-30,90
"93003","YNTSDUO",2021-07-01,87
"93004","YNTSDUO",2021-07-09,84
"93005","YNTSDUO",2021-07-14,80
"93006","YNTSDUO",2021-07-16,80
"93007","YNTSDUO",2021-07-18,77
"93008","YNTSDUO",2021-07-24,76
"93009","YNTSDUO",2021-07-28,72
"93010","YNTSDUO",2021-07-28,72
"93011","YNTSDUO",2021-07-30,72
"93012","YNTSDUO",2021-08-05,70
"93013","YNTSDUO",2021-08-05,70
"93014","YNTSDUO",2021-08-10,65
"93015","YNTSDUO",2021-08-14,61
"93016","YNTSDUO",2021-08-16,58
"93017","YNTSDUO",2021-08-24,57
"93018","YNTSDUO",2021-08-25,56
"93019","YNTSDUO",2021-08-26,55
"93020","YNTSDUO",2021-08-31,56
"93021","YNTSDUO",2021-09-05,56
"93022","YNTSDUO",2021-09-07,54
"93023","YNTSDUO",2021-09-09,51
"93024","YNTSDUO",2021-09-09,50
"93025","YNTSDUO",2021-09-16,50
"93026","YNTSDUO",2021-09-25,50
"93027","YNTSDUO",2021-09-26,49
"93028","YNTSDUO",2021-10-01,148
"93029","YNTSDUO",2021-10-05,147
"93030","YNTSDUO",2021-10-05,147
"93031","YNTSDUO",2021-10-06,145
"93032","YNTSDUO",2021-10-12,143
"93033","YNTSDUO",2021-10-16,141
"93034","YNTSDUO",2021-10-22,140
"93035","YNTSDUO",2021-10-23,138
"93036","YNTSDUO",2021-10-26,137
"93037","YNTSDUO",2021-10-26,135
"93038","YNTSDUO",2021-10-31,132
"93039","YNTSDUO",2021-11-08,131
"93040","YNTSDUO",2021-11-09,130
"93041","YNTSDUO",2021-11-17,129
"93042","YNTSDUO",2021-11-18,124
"93043","YNTSDUO",2021-11-21,123
"93044","YNTSDUO",2021-11-21,119
"93045","YNTSDUO",2021-11-26,120
"93046","YNTSDUO",2021-12-01,119
"93047","YNTSDUO",2021-12-02,118
"93048","YNTSDUO",2021-12-04,114
"93049","YNTSDUO",2021-12-05,113
"93050","YNTSDUO",2021-12-07,110
"93051","YNTSDUO",2021-12-13,108
"93052","YNTSDUO",2021-12-14,108
"93053","YNTSDUO",2021-12-14,108
"93054","YNTSDUO",2021-12-29,105
"93055","YNXHEBF",2021-01-09,102
"93056","YNXHEBF",2021-01-15,100
"93057","YNXHEBF",2021-01-19,98
"93058","YNXHEBF",2021-01-21,95
"93059","YNXHEBF",2021-01-25,93
"93060","YNXHEBF",2021-01-28,91
"93061","YNXHEBF",2021-01-29,91
"93062","YNXHEBF",2021-02-01,91
"93063","YNXHEBF",2021-02-05,91
"93064","YNXHEBF",2021-02-06,87
"93065","YNXHEBF",2021-02-06,81
"93066","YNXHEBF",2021-02-06,79
"93067","YNXHEBF",2021-02-08,76
"93068","YNXHEBF",2021-02-14,74
"93069","YNXHEBF",2021-02-16,71
"93070","YNXHEBF",2021-02-18,70
"93071","YNXHEBF",2021-02-18,69
"93072","YNXHEBF",2021-02-21,68
"93073","YNXHEBF",2021-02-27,67
"93074","YNXHEBF",2021-02-27,65
"93075","YNXHEBF",2021-03-01,60
"93076","YNXHEBF",2021-03-04,58
"93077","YNXHEBF",2021-03-12,55
"93078","YNXHEBF",2021-03-20,53
"93079","YNXHEBF",2021-03-27,53
"93080","YNXHEBF",2021-04-02,49
"93081","YNXHEBF",2021-04-04,148
"93082","YNXHEBF",2021-04-07,146
"93083","YNXHEBF",2021-04-13,143
"93084","YNXHEBF",2021-04-23,141
"93085","YNXHEBF",2021-04-28,138
"93086","YNXHEBF",2021-04-29,136
"93087","YNXHEBF",2021-05-05,136
"93088","YNXHEBF",2021-05-07,132
"93089","YNXHEBF",2021-05-07,129
"93090","YNXHEBF",2021-05-12,129
"93091","YNXHEBF",2021-05-21,126
"93092","YNXHEBF",2021-05-22,122
"93093","YNXHEBF",2021-05-24,117
"93094","YNXHEBF",2021-05-25,116
"93095","YNXHEBF",2021-05-27,112
"93096","YNXHEBF",2021-05-29,106
"93097","YNXHEBF",2021-06-04,103
"93098","YNXHEBF",2021-06-08,102
"93099","YNXHEBF",2021-06-17,98
"93100","YNXHEBF",2021-06-17,97
"93101","YNXHEBF",2021-06-18,97
"93102","YNXHEBF",2021-06-19,96
"93103","YNXHEBF",2021-06-21,94
"93104","YNXHEBF",2021-06-27,88
"93105","YNXHEBF",2021-06-27,86
"93106","YNXHEBF",2021-06-29,84
"93107","YNXHEBF",2021-06-30,81
"93108","YNXHEBF",2021-07-11,79
"93109","YNXHEBF",2021-07-12,76
"93110","YNXHEBF",2021-07-15,74
"93111","YNXHEBF",2021-07-16,73
"93112","YNXHEBF",2021-07-19,72
"93113","YNXHEBF",2021-07-21,71
"93114","YNXHEBF",2021-07-23,70
"93115","YNXHEBF",2021-07-23,69
"93116","YNXHEBF",2021-08-01,69
"93117","YNXHEBF",2021-08-05,68
"93118","YNXHEBF",2021-08-06,68
"93119","YNXHEBF",2021-08-08,64
"93120","YNXHEBF",2021-08-09,63
"93121","YNXHEBF",2021-08-09,62
"93122","YNXHEBF",2021-08-12,61
"93123","YNXHEBF",2021-08-13,58
"93124","YNXHEBF",2021-08-14,55
"93125","YNXHEBF",2021-08-16,55
"93126","YNXHEBF",2021-08-17,50
"93127","YNXHEBF",2021-08-31,48
"93128","YNXHEBF",2021-09-04,147
"93129","YNXHEBF",2021-09-05,145
"93130","YNXHEBF",2021-09-07,144
"93131","YNXHEBF",2021-09-10,141
"93132","YNXHEBF",2021-09-13,138
"93133","YNXHEBF",2021-09-17,137
"93134","YNXHEBF",2021-10-04,134
"93135","YNXHEBF",2021-10-14,133
"93136","YNXHEBF",2021-10-19,131
"93137","YNXHEBF",2021-10-20,129
"93138","YNXHEBF",2021-10-22,128
"93139","YNXHEBF",2021-10-29,125
"93140","YNXHEBF",2021-11-01,124
"93141","YNXHEBF",2021-11-07,123
"93142","YNXHEBF",2021-11-08,120
"93143","YNXHEBF",2021-11-17,120
"93144","YNXHEBF",2021-11-22,117
"93145","YNXHEBF",2021-11-28,115
"93146","YNXHEBF",2021-11-29,115
"93147","YNXHEBF",2021-12-02,110
"93148","YNXHEBF",2021-12-05,108
"93149","YNXHEBF",2021-12-07,103
"93150","YNXHEBF",2021-12-10,101
"93151","YNXHEBF",2021-12-10,99
"93152","YNXHEBF",2021-12-12,97
"93153","YNXHEBF",2021-12-12,97
"93154","YNXHEBF",2021-12-12,97
"93155","YNXHEBF",2021-12-16,95
"93156","YNXHEBF",2021-12-18,92
"93157","YNXHEBF",2021-12-22,89
"93158","YNXHEBF",2021-12-23,87
"93159","YNXHEBF",2021-12-24,84
"93160","YNZLQYZ",2021-01-03,96
"93161","YNZLQYZ",2021-01-04,96
"93162","YNZLQYZ",2021-01-05,95
"93163","YNZLQYZ",2021-01-06,91
"93164","YNZLQYZ",2021-01-08,90
"93165","YNZLQYZ",2021-01-14,90
"93166","YNZLQYZ",2021-01-19,88
"93167","YNZLQYZ",2021-01-21,89
"93168","YNZLQYZ",2021-01-25,89
"93169","YNZLQYZ",2021-02-06,83
"93170","YNZLQYZ",2021-02-11,83
"93171","YNZLQYZ",2021-02-14,81
"93172","YNZLQYZ",2021-02-16,80
"93173","YNZLQYZ",2021-02-20,79
"93174","YNZLQYZ",2021-03-02,78
"93175","YNZLQYZ",2021-03-08,74
"93176","YNZLQYZ",2021-03-21,72
"93177","YNZLQYZ",2021-03-22,70
"93178","YNZLQYZ",2021-03-25,68
"93179","YNZLQYZ",2021-03-30,66
"93180","YNZLQYZ",2021-04-01,61
"93181","YNZLQYZ",2021-04-04,59
"93182","YNZLQYZ",2021-04-14,59
"93183","YNZLQYZ",2021-04-20,58
"93184","YNZLQYZ",2021-04-23,56
"93185","YNZLQYZ",2021-04-23,55
"93186","YNZLQYZ",2021-04-24,52
"93187","YNZLQYZ",2021-04-26,52
"93188","YNZLQYZ",2021-04-26,49
"93189","YNZLQYZ",2021-05-02,148
"93190","YNZLQYZ",2021-05-06,147
"93191","YNZLQYZ",2021-05-08,141
"93192","YNZLQYZ",2021-05-09,137
"93193","YNZLQYZ",2021-05-16,134
"93194","YNZLQYZ",2021-05-27,133
"93195","YNZLQYZ",2021-05-29,131
"93196","YNZLQYZ",2021-05-31,132
"93197","YNZLQYZ",2021-06-05,131
"93198","YNZLQYZ",2021-06-16,129
"93199","YNZLQYZ",2021-06-23,128
"93200","YNZLQYZ",2021-06-30,126
"93201","YNZLQYZ",2021-06-30,125
"93202","YNZLQYZ",2021-07-03,125
"93203","YNZLQYZ",2021-07-04,125
"93204","YNZLQYZ",2021-07-10,121
"93205","YNZLQYZ",2021-07-11,116
"93206","YNZLQYZ",2021-07-17,113
"93207","YNZLQYZ",2021-07-26,109
"93208","YNZLQYZ",2021-07-28,107
"93209","YNZLQYZ",2021-07-30,104
"93210","YNZLQYZ",2021-08-02,104
"93211","YNZLQYZ",2021-08-10,103
"93212","YNZLQYZ",2021-08-12,102
"93213","YNZLQYZ",2021-08-14,101
"93214","YNZLQYZ",2021-08-15,100
"93215","YNZLQYZ",2021-08-16,96
"93216","YNZLQYZ",2021-08-17,97
"93217","YNZLQYZ",2021-08-19,94
"93218","YNZLQYZ",2021-08-20,95
"93219","YNZLQYZ",2021-08-20,94
"93220","YNZLQYZ",2021-08-21,90
"93221","YNZLQYZ",2021-08-22,87
"93222","YNZLQYZ",2021-08-28,85
"93223","YNZLQYZ",2021-08-29,84
"93224","YNZLQYZ",2021-09-05,82
"93225","YNZLQYZ",2021-09-10,79
"93226","YNZLQYZ",2021-09-12,77
"93227","YNZLQYZ",2021-09-14,75
"93228","YNZLQYZ",2021-09-22,73
"93229","YNZLQYZ",2021-09-25,70
"93230","YNZLQYZ",2021-09-26,69
"93231","YNZLQYZ",2021-09-27,65
"93232","YNZLQYZ",2021-10-02,63
"93233","YNZLQYZ",2021-10-04,63
"93234","YNZLQYZ",2021-10-14,63
"93235","YNZLQYZ",2021-10-20,61
"93236","YNZLQYZ",2021-10-22,60
"93237","YNZLQYZ",2021-11-01,58
"93238","YNZLQYZ",2021-11-01,57
"93239","YNZLQYZ",2021-11-04,56
"93240","YNZLQYZ",2021-11-05,55
"93241","YNZLQYZ",2021-11-11,53
"93242","YNZLQYZ",2021-11-14,54
"93243","YNZLQYZ",2021-11-17,50
"93244","YNZLQYZ",2021-11-22,49
"93245","YNZLQYZ",2021-11-25,149
"93246","YNZLQYZ",2021-11-25,147
"93247","YNZLQYZ",2021-11-28,147
"93248","YNZLQYZ",2021-11-28,144
"93249","YNZLQYZ",2021-11-30,144
"93250","YNZLQYZ",2021-12-09,143
"93251","YNZLQYZ",2021-12-10,140
"93252","YNZLQYZ",2021-12-13,138
"93253","YNZLQYZ",2021-12-16,137
"93254","YNZLQYZ",2021-12-16,135
"93255","YNZLQYZ",2021-12-20,133
"93256","YNZLQYZ",2021-12-20,132
"93257","YNZLQYZ",2021-12-22,132
"93258","YNZLQYZ",2021-12-24,128
"93259","YNZLQYZ",2021-12-26,123
"93260","YNZLQYZ",2021-12-31,121
"93261","YNZLQYZ",2021-12-31,119
"93262","YOADBFB",2021-01-04,94
"93263","YOADBFB",2021-01-05,89
"93264","YOADBFB",2021-01-07,88
"93265","YOADBFB",2021-01-10,87
"93266","YOADBFB",2021-01-20,85
"93267","YOADBFB",2021-01-23,81
"93268","YOADBFB",2021-01-26,79
"93269","YOADBFB",2021-01-28,76
"93270","YOADBFB",2021-01-30,76
"93271","YOADBFB",2021-01-30,75
"93272","YOADBFB",2021-01-30,75
"93273","YOADBFB",2021-01-31,73
"93274","YOADBFB",2021-02-07,72
"93275","YOADBFB",2021-02-18,70
"93276","YOADBFB",2021-02-20,68
"93277","YOADBFB",2021-02-21,64
"93278","YOADBFB",2021-02-23,63
"93279","YOADBFB",2021-02-23,63
"93280","YOADBFB",2021-02-23,62
"93281","YOADBFB",2021-02-26,61
"93282","YOADBFB",2021-02-26,59
"93283","YOADBFB",2021-02-27,55
"93284","YOADBFB",2021-03-02,55
"93285","YOADBFB",2021-03-04,54
"93286","YOADBFB",2021-03-07,52
"93287","YOADBFB",2021-03-08,51
"93288","YOADBFB",2021-03-10,51
"93289","YOADBFB",2021-03-20,46
"93290","YOADBFB",2021-03-20,146
"93291","YOADBFB",2021-04-04,141
"93292","YOADBFB",2021-04-04,139
"93293","YOADBFB",2021-04-12,138
"93294","YOADBFB",2021-04-15,133
"93295","YOADBFB",2021-04-21,129
"93296","YOADBFB",2021-04-24,128
"93297","YOADBFB",2021-04-25,126
"93298","YOADBFB",2021-04-28,125
"93299","YOADBFB",2021-04-30,123
"93300","YOADBFB",2021-05-04,121
"93301","YOADBFB",2021-05-17,117
"93302","YOADBFB",2021-05-20,116
"93303","YOADBFB",2021-05-21,114
"93304","YOADBFB",2021-05-24,112
"93305","YOADBFB",2021-05-27,111
"93306","YOADBFB",2021-05-28,109
"93307","YOADBFB",2021-05-31,108
"93308","YOADBFB",2021-06-01,105
"93309","YOADBFB",2021-06-05,103
"93310","YOADBFB",2021-06-05,103
"93311","YOADBFB",2021-06-11,102
"93312","YOADBFB",2021-06-19,102
"93313","YOADBFB",2021-06-21,101
"93314","YOADBFB",2021-06-28,100
"93315","YOADBFB",2021-07-09,98
"93316","YOADBFB",2021-07-12,98
"93317","YOADBFB",2021-07-15,95
"93318","YOADBFB",2021-07-16,91
"93319","YOADBFB",2021-07-17,91
"93320","YOADBFB",2021-07-18,90
"93321","YOADBFB",2021-07-22,88
"93322","YOADBFB",2021-07-27,86
"93323","YOADBFB",2021-08-07,86
"93324","YOADBFB",2021-08-13,84
"93325","YOADBFB",2021-08-19,82
"93326","YOADBFB",2021-08-23,82
"93327","YOADBFB",2021-08-29,81
"93328","YOADBFB",2021-08-30,80
"93329","YOADBFB",2021-08-31,80
"93330","YOADBFB",2021-08-31,77
"93331","YOADBFB",2021-09-02,76
"93332","YOADBFB",2021-09-02,75
"93333","YOADBFB",2021-09-03,75
"93334","YOADBFB",2021-09-13,75
"93335","YOADBFB",2021-09-15,72
"93336","YOADBFB",2021-09-16,72
"93337","YOADBFB",2021-09-28,71
"93338","YOADBFB",2021-09-28,71
"93339","YOADBFB",2021-10-07,69
"93340","YOADBFB",2021-10-10,67
"93341","YOADBFB",2021-10-13,66
"93342","YOADBFB",2021-10-15,64
"93343","YOADBFB",2021-10-18,63
"93344","YOADBFB",2021-10-23,62
"93345","YOADBFB",2021-10-23,60
"93346","YOADBFB",2021-10-26,60
"93347","YOADBFB",2021-10-28,59
"93348","YOADBFB",2021-10-28,59
"93349","YOADBFB",2021-11-04,59
"93350","YOADBFB",2021-11-10,56
"93351","YOADBFB",2021-11-16,52
"93352","YOADBFB",2021-11-18,51
"93353","YOADBFB",2021-11-24,51
"93354","YOADBFB",2021-11-25,51
"93355","YOADBFB",2021-11-27,49
"93356","YOADBFB",2021-11-29,149
"93357","YOADBFB",2021-12-10,146
"93358","YOADBFB",2021-12-13,146
"93359","YOADBFB",2021-12-17,143
"93360","YOADBFB",2021-12-19,141
"93361","YOADBFB",2021-12-19,137
"93362","YOADBFB",2021-12-20,136
"93363","YOADBFB",2021-12-28,135
"93364","YOADBFB",2021-12-29,135
"93365","YOADBFB",2021-12-31,135
"93366","YOJKLVD",2021-01-01,102
"93367","YOJKLVD",2021-01-04,101
"93368","YOJKLVD",2021-01-05,101
"93369","YOJKLVD",2021-01-07,98
"93370","YOJKLVD",2021-01-11,97
"93371","YOJKLVD",2021-01-13,95
"93372","YOJKLVD",2021-01-13,92
"93373","YOJKLVD",2021-01-22,90
"93374","YOJKLVD",2021-02-07,88
"93375","YOJKLVD",2021-02-10,86
"93376","YOJKLVD",2021-02-14,85
"93377","YOJKLVD",2021-02-16,85
"93378","YOJKLVD",2021-02-20,84
"93379","YOJKLVD",2021-02-26,80
"93380","YOJKLVD",2021-03-02,78
"93381","YOJKLVD",2021-03-02,75
"93382","YOJKLVD",2021-03-05,72
"93383","YOJKLVD",2021-03-18,70
"93384","YOJKLVD",2021-03-18,68
"93385","YOJKLVD",2021-03-21,66
"93386","YOJKLVD",2021-03-24,64
"93387","YOJKLVD",2021-03-29,64
"93388","YOJKLVD",2021-04-07,63
"93389","YOJKLVD",2021-04-11,59
"93390","YOJKLVD",2021-04-16,57
"93391","YOJKLVD",2021-04-18,57
"93392","YOJKLVD",2021-04-22,57
"93393","YOJKLVD",2021-04-25,55
"93394","YOJKLVD",2021-04-26,54
"93395","YOJKLVD",2021-04-29,47
"93396","YOJKLVD",2021-04-30,145
"93397","YOJKLVD",2021-04-30,144
"93398","YOJKLVD",2021-05-06,143
"93399","YOJKLVD",2021-05-06,140
"93400","YOJKLVD",2021-05-10,138
"93401","YOJKLVD",2021-05-21,136
"93402","YOJKLVD",2021-05-22,134
"93403","YOJKLVD",2021-05-24,133
"93404","YOJKLVD",2021-06-01,131
"93405","YOJKLVD",2021-06-04,128
"93406","YOJKLVD",2021-06-07,127
"93407","YOJKLVD",2021-06-11,126
